Target,Hiretype,Title,age,Original State,Source,IT,Joining Center,Joining_center_1,Rank,IsRotationalShift,NoticePeriod,Qualification1,Big four,DAndI,hike,JoiningBonus,GoodsTransportationTravelEligibility,Experienced
1,New Employee,0,21.61643836,Karnataka,CAMPUS,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,24.6109589,Gujarat,CAMPUS,0,Bangalore,Not_same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,25.3369863,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,27.5260274,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,25.10684932,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,25.7260274,Karnataka,WALK-IN,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,22.47671233,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,22.83561644,Karnataka,PORTAL,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,22.0630137,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,23.36986301,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,Re hire,1,26.15342466,Kerala,CAMPUS,0,Bangalore,Not_same,4,FALSE,1,Post Grad,0,0,100%,0,0,1
1,Re hire,1,24.03013699,Karnataka,CAMPUS,0,Bangalore,Same,4,FALSE,1,Post Grad,0,0,100%,0,0,1
1,Re hire,0,23.32876712,Karnataka,CAMPUS,0,Bangalore,Same,4,FALSE,1,Post Grad,0,0,100%,0,0,1
1,New Employee,1,23.76986301,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,22.76712329,West Bengal,CAMPUS,0,Bangalore,Not_same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,24.99726027,Kerala,CAMPUS,0,Bangalore,Not_same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,25.41643836,Karnataka,PORTAL,0,Bangalore,Same,42,FALSE,2,Grad,0,0,25%,0,0,1
0,New Employee,0,31.55890411,Karnataka,CONSULTANCY,0,Bangalore,Same,44,FALSE,2,Grad,0,0,19%,0,0,1
1,New Employee,0,22.13150685,Karnataka,CAMPUS,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,Re hire,0,21.49863014,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,1,29.29041096,Karnataka,CONSULTANCY,0,Bangalore,Same,42,FALSE,2,Grad,0,0,37%,0,0,1
1,New Employee,0,22.17808219,Tamil Nadu,CAMPUS,0,Bangalore,Not_same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,1,34.43561644,Karnataka,CONSULTANCY,0,Bangalore,Same,44,FALSE,2,Grad,0,0,31%,0,0,1
1,New Employee,0,28.0109589,Karnataka,PORTAL,0,Bangalore,Same,42,FALSE,2,Grad,0,0,30%,0,0,1
1,New Employee,0,21.80821918,West Bengal,CAMPUS,0,Bangalore,Not_same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,21.79726027,Jharkhand,CAMPUS,0,Bangalore,Not_same,44,FALSE,2,Grad,0,0,100%,0,0,1
0,New Employee,1,29.02739726,Karnataka,CONSULTANCY,0,Bangalore,Same,42,FALSE,2,Grad,0,0,21%,0,0,1
1,New Employee,1,27.91506849,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,Re hire,0,22.17260274,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Grad,0,0,0%,0,0,0
1,New Employee,0,25.2,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,1,45.06027397,Karnataka,PORTAL,0,Bangalore,Same,32,FALSE,2,Grad,0,0,35%,0,0,1
1,New Employee,0,24.95890411,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,22.66027397,Karnataka,CAMPUS,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,22.07945205,Karnataka,CAMPUS,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,23.9260274,Kerala,CAMPUS,0,Chennai,Not_same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,24.52054795,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,22.64109589,Karnataka,CAMPUS,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,23.45753425,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,24.20821918,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,22.21643836,Kerala,CAMPUS,0,Bangalore,Not_same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,1,25.17260274,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,23.28493151,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,23.73150685,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,26.76712329,Kerala,CAMPUS,0,Chennai,Not_same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,23.15342466,Kerala,CAMPUS,0,Bangalore,Not_same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,24.5260274,Kerala,CAMPUS,0,Chennai,Not_same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,23.91232877,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,26.49315068,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,23.52876712,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,0,22.62191781,Uttar Pradesh,CAMPUS,0,Bangalore,Not_same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,23.50958904,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,24.80547945,Kerala,CAMPUS,0,Bangalore,Not_same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,23.71506849,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,0,23.89315068,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,0,25.51506849,Karnataka,CAMPUS,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,22.23287671,Kerala,CAMPUS,0,Bangalore,Not_same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,1,22.84931507,Kerala,CAMPUS,0,Bangalore,Not_same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,23.37808219,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,0,23.69863014,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,0,23.97534247,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,0,31.49041096,Karnataka,PORTAL,0,Bangalore,Same,42,FALSE,2,Grad,1,0,22%,0,0,1
1,New Employee,0,21.37534247,Kerala,CAMPUS,0,Bangalore,Not_same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,21.50958904,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,22.4,Uttar Pradesh,CAMPUS,0,Bangalore,Not_same,44,FALSE,2,Grad,0,0,100%,0,0,1
0,New Employee,1,25.43835616,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,24.36164384,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,21.99726027,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,21.94794521,Tamil Nadu,CAMPUS,0,Bangalore,Not_same,44,FALSE,2,Grad,0,0,100%,0,0,1
0,New Employee,0,22.61917808,Jharkhand,CAMPUS,0,Bangalore,Not_same,44,FALSE,2,Grad,0,0,100%,0,0,1
0,New Employee,0,21.5890411,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,22.0109589,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,1,22.93424658,Kerala,CAMPUS,0,Bangalore,Not_same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,22.55616438,Karnataka,CAMPUS,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,22.07945205,Kerala,CAMPUS,0,Chennai,Not_same,44,FALSE,2,Grad,0,0,100%,0,0,1
0,New Employee,0,24.1890411,West Bengal,CAMPUS,0,Bangalore,Not_same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,22.70684932,Karnataka,CAMPUS,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,25.59726027,Jharkhand,CAMPUS,0,Bangalore,Not_same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,21.99726027,Karnataka,CAMPUS,0,Bangalore,Same,44,FALSE,2,Grad,0,0,0%,0,0,0
1,New Employee,0,28.41643836,Karnataka,CONSULTANCY,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,20%,0,0,1
0,New Employee,1,31.0630137,Karnataka,CONSULTANCY,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,21%,0,0,1
1,New Employee,0,37.39726027,Karnataka,CONSULTANCY,0,Bangalore,Same,32,FALSE,2,Grad,0,0,52%,0,0,1
1,Re hire,0,23.40547945,Karnataka,CAMPUS,1,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
0,New Employee,0,24.36438356,Kerala,CAMPUS,0,Bangalore,Not_same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,Re hire,1,25.1369863,Tamil Nadu,CAMPUS,1,Bangalore,Not_same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,Re hire,0,24.55342466,Tamil Nadu,CAMPUS,1,Bangalore,Not_same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,Re hire,0,23.23835616,Uttar Pradesh,CAMPUS,1,Bangalore,Not_same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,21.50958904,Karnataka,CAMPUS,0,Bangalore,Same,4,FALSE,1,Grad,0,0,100%,0,0,1
1,New Employee,0,21.90136986,Karnataka,CAMPUS,0,Bangalore,Same,4,FALSE,1,Grad,0,0,100%,0,0,1
1,New Employee,1,21.28493151,Karnataka,CAMPUS,0,Bangalore,Same,4,FALSE,1,Grad,0,0,100%,0,0,1
1,New Employee,0,23.06027397,Karnataka,CAMPUS,0,Bangalore,Same,4,FALSE,1,Grad,0,0,100%,0,0,1
1,New Employee,1,23.36712329,Karnataka,CAMPUS,0,Bangalore,Same,4,FALSE,1,Post Grad,0,0,100%,0,0,1
1,New Employee,1,21.18630137,West Bengal,CAMPUS,0,Bangalore,Not_same,4,FALSE,1,Grad,0,0,100%,0,0,1
1,New Employee,0,21.14246575,Tamil Nadu,CAMPUS,0,Chennai,Same,4,FALSE,1,Grad,0,0,100%,0,0,1
1,New Employee,1,21.36712329,Karnataka,CAMPUS,0,Bangalore,Same,4,FALSE,1,Grad,0,0,100%,0,0,1
1,New Employee,0,23.24657534,Karnataka,CAMPUS,0,Bangalore,Same,4,FALSE,1,Post Grad,0,0,100%,0,0,1
1,New Employee,1,21.5260274,Karnataka,CAMPUS,0,Bangalore,Same,4,FALSE,1,Grad,0,0,100%,0,0,1
1,New Employee,1,21.10410959,Kerala,CAMPUS,0,Bangalore,Not_same,4,FALSE,1,Grad,0,0,100%,0,0,1
1,New Employee,0,23.53424658,Tamil Nadu,CAMPUS,0,Chennai,Same,4,FALSE,1,Post Grad,0,0,100%,0,0,1
1,New Employee,1,24.22739726,Karnataka,CAMPUS,0,Bangalore,Same,4,FALSE,1,Post Grad,0,0,100%,0,0,1
1,New Employee,1,20.72054795,Tamil Nadu,CAMPUS,0,Bangalore,Not_same,4,FALSE,1,Grad,0,0,100%,0,0,1
1,New Employee,0,24.42739726,Karnataka,WALK-IN,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,24.00273973,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,23.48219178,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,1,24.66575342,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,23.79726027,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,1,24.1260274,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,1,27.85479452,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Grad,0,0,27%,0,0,1
1,New Employee,0,30.80273973,Karnataka,PORTAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,24.76712329,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,24.01917808,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,22.15342466,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,24.39452055,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,24.59452055,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,25.25753425,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Grad,0,0,37%,0,0,1
1,New Employee,0,22.73972603,Karnataka,PORTAL,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,1,29.41917808,Karnataka,PORTAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,24%,0,0,1
0,New Employee,1,30.79178082,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Grad,0,0,26%,0,0,1
0,New Employee,1,26.61369863,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Grad,0,0,43%,0,0,1
0,New Employee,0,22.29589041,Karnataka,CAMPUS,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,25.04109589,Kerala,CAMPUS,0,Chennai,Not_same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,24.10684932,Rajasthan,CAMPUS,0,Bangalore,Not_same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,22.07671233,Tamil Nadu,CAMPUS,0,Bangalore,Not_same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,1,35.4739726,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Grad,0,0,11%,0,0,1
1,Re hire,0,31.9890411,Karnataka,PORTAL,0,Bangalore,Same,44,FALSE,2,Post Grad,1,0,19%,0,0,1
1,Re hire,1,34.73150685,Australia,PORTAL,0,Bangalore,Not_same,42,FALSE,2,CA,0,0,100%,0,0,1
1,New Employee,1,26.32876712,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Grad,0,0,46%,0,0,1
1,New Employee,0,24.59726027,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,1,24.5260274,Kerala,PORTAL,0,Bangalore,Not_same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,32.23561644,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,24.59178082,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,23.30958904,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,0,21.27945205,Andhra Pradesh,EMPLOYEE REFERRAL,0,Bangalore,Not_same,44,FALSE,2,Grad,0,0,100%,0,0,1
1,New Employee,1,26.33972603,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,17%,0,0,1
0,New Employee,0,26.30410959,Telangana,EMPLOYEE REFERRAL,0,Bangalore,Not_same,42,FALSE,2,Grad,1,0,54%,0,0,1
1,New Employee,1,38.80821918,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,43%,0,0,1
1,New Employee,0,28.98356164,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,68%,0,0,1
1,New Employee,1,26.15068493,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Grad,1,0,70%,0,0,1
1,New Employee,0,28.41643836,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,57%,0,0,1
0,New Employee,0,29.26849315,Andhra Pradesh,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,44%,0,0,1
1,New Employee,1,29.98356164,Andhra Pradesh,EMPLOYEE REFERRAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,46%,0,0,1
1,Transfer,0,36.16986301,Karnataka,GDS LEAP,0,Bangalore,Same,32,FALSE,2,Grad,1,0,13%,0,0,1
1,New Employee,1,21.22739726,Karnataka,CAMPUS,0,Bangalore,Same,4,FALSE,1,Grad,0,0,100%,0,0,1
0,New Employee,0,36.03835616,New Delhi,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Grad,1,0,39%,0,1,1
1,Transfer,1,29.4630137,Karnataka,GDS LEAP,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,5%,0,0,1
0,New Employee,0,28.29863014,West Bengal,CONSULTANCY,0,Bangalore,Not_same,44,FALSE,2,Grad,1,0,41%,0,0,1
0,New Employee,1,41.44109589,Karnataka,CONSULTANCY,0,Bangalore,Same,32,FALSE,2,Post Grad,0,0,18%,0,0,1
1,New Employee,0,29.41643836,Karnataka,PORTAL,0,Bangalore,Same,44,FALSE,2,Post Grad,1,0,10%,0,0,1
0,New Employee,0,28.4109589,West Bengal,CONSULTANCY,0,Bangalore,Not_same,44,FALSE,2,Post Grad,1,0,37%,0,0,1
1,New Employee,1,29.2739726,West Bengal,PORTAL,0,Bangalore,Not_same,44,FALSE,2,Post Grad,1,0,36%,0,1,1
1,New Employee,0,28.52054795,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Grad,1,0,49%,0,1,1
0,New Employee,1,29.84931507,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,CA,1,0,37%,0,1,1
0,New Employee,0,28.4739726,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,48%,0,1,1
1,New Employee,0,25.20821918,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Grad,0,0,24%,0,0,1
0,New Employee,1,30.3890411,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,33%,0,0,1
0,New Employee,1,25.46575342,West Bengal,CONSULTANCY,0,Bangalore,Not_same,44,FALSE,2,Post Grad,1,0,31%,0,0,1
1,New Employee,0,30.88767123,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,45%,0,1,1
1,New Employee,0,32.81369863,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,1,0,30%,0,0,1
1,New Employee,0,24.59726027,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Grad,0,0,26%,0,0,1
1,New Employee,1,28.38630137,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,33%,0,0,1
1,Transfer,0,28.6739726,Karnataka,GDS LEAP,1,Bangalore,Same,44,FALSE,2,Post Grad,1,0,5%,0,0,1
1,New Employee,1,28.63835616,West Bengal,CONSULTANCY,0,Bangalore,Not_same,44,FALSE,2,Post Grad,1,0,40%,0,1,1
1,Re hire,1,29.82739726,Kerala,EMPLOYEE REFERRAL,0,Kochi,Same,44,TRUE,2,Post Grad,1,0,-14%,0,0,1
1,Re hire,1,35.37260274,Haryana,WALK-IN,0,Gurgaon,Same,32,FALSE,2,CA,0,0,18%,0,0,1
0,New Employee,1,30.47945205,Kerala,PORTAL,0,Kochi,Same,44,TRUE,2,CA,0,0,7%,0,0,1
1,New Employee,0,29.90958904,Haryana,EMPLOYEE REFERRAL,0,Gurgaon,Same,42,FALSE,2,CA,0,0,26%,0,0,1
1,New Employee,0,31.30410959,Karnataka,EMPLOYEE REFERRAL,1,Bangalore,Same,44,FALSE,2,Post Grad,0,0,33%,0,0,1
1,New Employee,0,29.71232877,Kerala,EMPLOYEE REFERRAL,1,Kochi,Same,42,FALSE,2,CA,0,0,9%,0,0,1
1,New Employee,1,26.35890411,Karnataka,EMPLOYEE REFERRAL,1,Bangalore,Same,44,FALSE,2,Grad,0,0,40%,0,0,1
1,New Employee,0,28.32328767,West Bengal,CONSULTANCY,0,Bangalore,Not_same,44,FALSE,2,Grad,1,0,50%,0,0,1
1,New Employee,1,30.41917808,West Bengal,CONSULTANCY,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,47%,0,1,1
0,Re hire,0,28.82739726,New Delhi,EMPLOYEE REFERRAL,0,Gurgaon,Same,44,FALSE,2,Grad,0,0,15%,0,0,1
1,New Employee,1,28.85479452,West Bengal,CONSULTANCY,0,Bangalore,Not_same,44,FALSE,2,Post Grad,1,0,54%,0,0,1
1,New Employee,0,27.27671233,West Bengal,CONSULTANCY,0,Bangalore,Not_same,44,FALSE,2,Post Grad,1,0,64%,0,0,1
1,New Employee,1,29.0630137,West Bengal,CONSULTANCY,0,Bangalore,Not_same,44,FALSE,2,Grad,1,0,57%,0,0,1
1,New Employee,1,26.27671233,West Bengal,PORTAL,0,Bangalore,Not_same,44,FALSE,2,Post Grad,1,0,57%,0,0,1
1,New Employee,1,25.04931507,West Bengal,CONSULTANCY,0,Bangalore,Not_same,44,FALSE,2,Grad,1,0,68%,0,0,1
0,New Employee,0,36.08219178,Kerala,CONSULTANCY,0,Kochi,Same,32,FALSE,2,Post Grad,1,0,35%,0,1,1
0,New Employee,1,40.29589041,Kerala,CONSULTANCY,0,Kochi,Same,32,FALSE,2,Grad,1,0,25%,0,0,1
1,New Employee,0,35.39452055,Kerala,CONSULTANCY,0,Kochi,Same,32,FALSE,2,Grad,1,0,38%,0,1,1
1,Transfer,1,29.9260274,Georgia,TRANSFER,0,Gurgaon,Not_same,42,FALSE,2,Post Grad,1,0,0%,0,0,0
0,New Employee,1,30.08493151,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,42,FALSE,2,Post Grad,0,0,19%,0,0,1
1,New Employee,1,26.61643836,Haryana,CONSULTANCY,0,Gurgaon,Same,42,FALSE,2,Grad,0,0,12%,0,0,1
1,New Employee,0,30.86027397,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,42,FALSE,2,Post Grad,0,0,33%,0,0,1
1,New Employee,0,33.50136986,Kerala,CONSULTANCY,0,Kochi,Same,42,FALSE,2,Post Grad,1,0,25%,0,0,1
1,New Employee,1,28.62465753,Kerala,CONSULTANCY,0,Kochi,Same,42,FALSE,2,Grad,1,0,31%,0,1,1
1,New Employee,1,29.60273973,Kerala,CONSULTANCY,0,Kochi,Same,42,FALSE,2,Post Grad,1,0,25%,0,1,1
0,New Employee,1,30.73424658,Kerala,CONSULTANCY,0,Kochi,Same,42,FALSE,2,Post Grad,1,0,31%,0,0,1
0,New Employee,1,28.77260274,Kerala,CONSULTANCY,0,Kochi,Same,42,FALSE,2,Post Grad,1,0,35%,0,0,1
1,New Employee,1,30.68767123,Kerala,CONSULTANCY,0,Kochi,Same,42,FALSE,2,Post Grad,1,0,31%,0,0,1
0,New Employee,1,30.80547945,Kerala,CONSULTANCY,0,Kochi,Same,42,FALSE,2,Post Grad,1,0,33%,0,0,1
1,New Employee,0,28.19452055,Kerala,CONSULTANCY,0,Kochi,Same,42,FALSE,2,Post Grad,1,0,31%,0,0,1
0,New Employee,1,34.77260274,Andhra Pradesh,CONSULTANCY,0,Kochi,Not_same,42,FALSE,2,Post Grad,1,0,25%,0,0,1
0,New Employee,0,27.43835616,Kerala,CONSULTANCY,0,Kochi,Same,42,FALSE,2,Post Grad,1,0,35%,0,0,1
0,New Employee,0,30.85205479,Kerala,CONSULTANCY,0,Kochi,Same,42,FALSE,2,Grad,1,0,31%,0,0,1
0,New Employee,0,27.96438356,Kerala,CONSULTANCY,0,Kochi,Same,42,FALSE,2,Post Grad,1,0,40%,0,0,1
1,New Employee,0,39.1369863,Andhra Pradesh,CONSULTANCY,0,Kochi,Not_same,42,FALSE,2,Post Grad,1,0,18%,0,1,1
1,New Employee,1,31.43287671,Kerala,CONSULTANCY,0,Kochi,Same,42,FALSE,2,Post Grad,1,0,31%,0,0,1
0,New Employee,0,36.76438356,Kerala,CONSULTANCY,0,Kochi,Same,42,FALSE,2,Post Grad,1,0,18%,0,0,1
1,New Employee,1,30.64931507,Kerala,CONSULTANCY,0,Kochi,Same,42,FALSE,2,Post Grad,1,0,46%,0,0,1
0,New Employee,0,31.90958904,Kerala,CONSULTANCY,0,Kochi,Same,42,FALSE,2,Grad,1,0,25%,0,0,1
1,New Employee,0,28.50136986,Kerala,CONSULTANCY,0,Kochi,Same,42,FALSE,2,Post Grad,1,0,35%,0,0,1
